state,end,value,type
Kansas,7/15/2000,1969,h
Kansas,7/22/2000,1737,h
Kansas,7/29/2000,1724,h
Kansas,8/5/2000,1734,h
Kansas,8/12/2000,1775,h
Kansas,8/19/2000,1625,h
Kansas,8/26/2000,1698,h
Kansas,9/2/2000,1408,h
Kansas,9/9/2000,1547,h
Kansas,9/16/2000,1549,h
Kansas,9/23/2000,1563,h
Kansas,9/30/2000,3911,h
Kansas,10/7/2000,1773,h
Kansas,10/14/2000,1624,h
Kansas,10/21/2000,2544,h
Kansas,10/28/2000,2409,h
Kansas,11/4/2000,2334,h
Kansas,11/11/2000,3061,h
Kansas,11/18/2000,1728,h
Kansas,11/25/2000,2434,h
Kansas,12/2/2000,2518,h
Kansas,12/9/2000,5471,h
Kansas,12/16/2000,7355,h
Kansas,12/23/2000,4041,h
Kansas,12/30/2000,2924,h
Kansas,1/6/2001,6640,h
Kansas,1/13/2001,2700,h
Kansas,1/20/2001,2620,h
Kansas,1/27/2001,3213,h
Kansas,2/3/2001,2895,h
Kansas,2/10/2001,3296,h
Kansas,2/17/2001,4247,h
Kansas,2/24/2001,3701,h
Kansas,3/3/2001,2301,h
Kansas,3/10/2001,2536,h
Kansas,3/17/2001,2323,h
Kansas,3/24/2001,1863,h
Kansas,3/31/2001,4795,h
Kansas,4/7/2001,2688,h
Kansas,4/14/2001,1962,h
Kansas,4/21/2001,2257,h
Kansas,4/28/2001,2122,h
Kansas,5/5/2001,2023,h
Kansas,5/12/2001,2255,h
Kansas,5/19/2001,2497,h
Kansas,5/26/2001,3468,h
Kansas,6/2/2001,3013,h
Kansas,6/9/2001,2768,h
Kansas,6/16/2001,2424,h
Kansas,6/23/2001,2697,h
Kansas,6/30/2001,3654,h
Kansas,7/7/2001,2478,h
Kansas,7/14/2001,2488,h
Kansas,7/21/2001,2447,h
Kansas,7/28/2001,2657,h
Kansas,8/4/2001,2043,h
Kansas,8/11/2001,2528,h
Kansas,8/18/2001,2100,h
Kansas,8/25/2001,1932,h
Kansas,9/1/2001,2689,h
Kansas,9/8/2001,1958,h
Kansas,9/15/2001,2784,h
Kansas,9/22/2001,2341,h
Kansas,9/29/2001,2336,h
Kansas,10/6/2001,2831,h
Kansas,10/13/2001,4695,h
Kansas,10/20/2001,2590,h
Kansas,10/27/2001,2957,h
Kansas,11/3/2001,2850,h
Kansas,11/10/2001,2677,h
Kansas,11/17/2001,2999,h
Kansas,11/24/2001,5912,h
Kansas,12/1/2001,3943,h
Kansas,12/8/2001,3611,h
Kansas,12/15/2001,8399,h
Kansas,12/22/2001,7147,h
Kansas,12/29/2001,4241,h
Kansas,1/5/2002,7158,h
Kansas,1/12/2002,3965,h
Kansas,1/19/2002,2972,h
Kansas,1/26/2002,4114,h
Kansas,2/2/2002,4446,h
Kansas,2/9/2002,2769,h
Kansas,2/16/2002,2785,h
Kansas,2/23/2002,3768,h
Kansas,3/2/2002,2959,h
Kansas,3/9/2002,2332,h
Kansas,3/16/2002,2466,h
Kansas,3/23/2002,3234,h
Kansas,3/30/2002,2674,h
Kansas,4/6/2002,3196,h
Kansas,4/13/2002,2712,h
Kansas,4/20/2002,3370,h
Kansas,4/27/2002,3353,h
Kansas,5/4/2002,3877,h
Kansas,5/11/2002,3079,h
Kansas,5/18/2002,3430,h
Kansas,5/25/2002,2638,h
Kansas,6/1/2002,2830,h
Kansas,6/8/2002,2711,h
Kansas,6/15/2002,2398,h
Kansas,6/22/2002,3201,h
Kansas,6/29/2002,3949,h
Kansas,7/6/2002,5301,h
Kansas,7/13/2002,2655,h
Kansas,7/20/2002,2763,h
Kansas,7/27/2002,2900,h
Kansas,8/3/2002,3550,h
Kansas,8/10/2002,2720,h
Kansas,8/17/2002,2762,h
Kansas,8/24/2002,2548,h
Kansas,8/31/2002,2609,h
Kansas,9/7/2002,2929,h
Kansas,9/14/2002,2568,h
Kansas,9/21/2002,2240,h
Kansas,9/28/2002,3052,h
Kansas,10/5/2002,3193,h
Kansas,10/12/2002,2543,h
Kansas,10/19/2002,3308,h
Kansas,10/26/2002,4654,h
Kansas,11/2/2002,3705,h
Kansas,11/9/2002,2961,h
Kansas,11/16/2002,3235,h
Kansas,11/23/2002,4625,h
Kansas,11/30/2002,4192,h
Kansas,12/7/2002,3576,h
Kansas,12/14/2002,4033,h
Kansas,12/21/2002,12993,h
Kansas,12/28/2002,4625,h
Kansas,1/4/2003,4868,h
Kansas,1/11/2003,4633,h
Kansas,1/18/2003,3821,h
Kansas,1/25/2003,3977,h
Kansas,2/1/2003,4360,h
Kansas,2/8/2003,2851,h
Kansas,2/15/2003,5023,h
Kansas,2/22/2003,5061,h
Kansas,3/1/2003,3640,h
Kansas,3/8/2003,3038,h
Kansas,3/15/2003,4563,h
Kansas,3/22/2003,3333,h
Kansas,3/29/2003,2879,h
Kansas,4/5/2003,3607,h
Kansas,4/12/2003,3118,h
Kansas,4/19/2003,3611,h
Kansas,4/26/2003,2784,h
Kansas,5/3/2003,2736,h
Kansas,5/10/2003,2709,h
Kansas,5/17/2003,4027,h
Kansas,5/24/2003,2856,h
Kansas,5/31/2003,9754,h
Kansas,6/7/2003,3526,h
Kansas,6/14/2003,3529,h
Kansas,6/21/2003,4751,h
Kansas,6/28/2003,4747,h
Kansas,7/5/2003,5456,h
Kansas,7/12/2003,6061,h
Kansas,7/19/2003,2810,h
Kansas,7/26/2003,3197,h
Kansas,8/2/2003,3244,h
Kansas,8/9/2003,2798,h
Kansas,8/16/2003,2794,h
Kansas,8/23/2003,2945,h
Kansas,8/30/2003,2577,h
Kansas,9/6/2003,2734,h
Kansas,9/13/2003,2352,h
Kansas,9/20/2003,2275,h
Kansas,9/27/2003,3330,h
Kansas,10/4/2003,4715,h
Kansas,10/11/2003,2571,h
Kansas,10/18/2003,2440,h
Kansas,10/25/2003,2542,h
Kansas,11/1/2003,3308,h
Kansas,11/8/2003,2602,h
Kansas,11/15/2003,2830,h
Kansas,11/22/2003,3378,h
Kansas,11/29/2003,3800,h
Kansas,12/6/2003,4774,h
Kansas,12/13/2003,4257,h
Kansas,12/20/2003,7497,h
Kansas,12/27/2003,5733,h
Kansas,1/3/2004,6186,h
Kansas,1/10/2004,3635,h
Kansas,1/17/2004,3035,h
Kansas,1/24/2004,5118,h
Kansas,1/31/2004,4720,h
Kansas,2/7/2004,3043,h
Kansas,2/14/2004,2404,h
Kansas,2/21/2004,2568,h
Kansas,2/28/2004,2974,h
Kansas,3/6/2004,2399,h
Kansas,3/13/2004,2193,h
Kansas,3/20/2004,2085,h
Kansas,3/27/2004,2311,h
Kansas,4/3/2004,3887,h
Kansas,4/10/2004,2344,h
Kansas,4/17/2004,2467,h
Kansas,4/24/2004,2095,h
Kansas,5/1/2004,2308,h
Kansas,5/8/2004,2744,h
Kansas,5/15/2004,2609,h
Kansas,5/22/2004,2379,h
Kansas,5/29/2004,2356,h
Kansas,6/5/2004,2086,h
Kansas,6/12/2004,3233,h
Kansas,6/19/2004,2171,h
Kansas,6/26/2004,2868,h
Kansas,7/3/2004,3892,h
Kansas,7/10/2004,2507,h
Kansas,7/17/2004,2279,h
Kansas,7/24/2004,2712,h
Kansas,7/31/2004,2625,h
Kansas,8/7/2004,2100,h
Kansas,8/14/2004,2238,h
Kansas,8/21/2004,2882,h
Kansas,8/28/2004,2385,h
Kansas,9/4/2004,1811,h
Kansas,9/11/2004,1892,h
Kansas,9/18/2004,1928,h
Kansas,9/25/2004,1847,h
Kansas,10/2/2004,3410,h
Kansas,10/9/2004,2406,h
Kansas,10/16/2004,2125,h
Kansas,10/23/2004,2499,h
Kansas,10/30/2004,3241,h
Kansas,11/6/2004,2259,h
Kansas,11/13/2004,2781,h
Kansas,11/20/2004,2986,h
Kansas,11/27/2004,4229,h
Kansas,12/4/2004,2789,h
Kansas,12/11/2004,2520,h
Kansas,12/18/2004,4909,h
Kansas,12/25/2004,4543,h
Kansas,1/1/2005,6252,h
Kansas,1/8/2005,5597,h
Kansas,1/15/2005,2988,h
Kansas,1/22/2005,2589,h
Kansas,1/29/2005,2776,h
Kansas,2/5/2005,3388,h
Kansas,2/12/2005,2434,h
Kansas,2/19/2005,1982,h
Kansas,2/26/2005,2030,h
Kansas,3/5/2005,1954,h
Kansas,3/12/2005,2009,h
Kansas,3/19/2005,3200,h
Kansas,3/26/2005,2275,h
Kansas,4/2/2005,2522,h
Kansas,4/9/2005,2331,h
Kansas,4/16/2005,2199,h
Kansas,4/23/2005,2231,h
Kansas,4/30/2005,2153,h
Kansas,5/7/2005,1999,h
Kansas,5/14/2005,2205,h
Kansas,5/21/2005,2639,h
Kansas,5/28/2005,2660,h
Kansas,6/4/2005,2399,h
Kansas,6/11/2005,2160,h
Kansas,6/18/2005,2744,h
Kansas,6/25/2005,2037,h
Kansas,7/2/2005,4133,h
Kansas,7/9/2005,2381,h
Kansas,7/16/2005,2329,h
Kansas,7/23/2005,2048,h
Kansas,7/30/2005,2587,h
Kansas,8/6/2005,1998,h
Kansas,8/13/2005,2020,h
Kansas,8/20/2005,2709,h
Kansas,8/27/2005,2186,h
Kansas,9/3/2005,1744,h
Kansas,9/10/2005,1961,h
Kansas,9/17/2005,1812,h
Kansas,9/24/2005,1958,h
Kansas,10/1/2005,2667,h
Kansas,10/8/2005,1880,h
Kansas,10/15/2005,1883,h
Kansas,10/22/2005,1953,h
Kansas,10/29/2005,2446,h
Kansas,11/5/2005,1790,h
Kansas,11/12/2005,2911,h
Kansas,11/19/2005,2122,h
Kansas,11/26/2005,3435,h
Kansas,12/3/2005,5024,h
Kansas,12/10/2005,2923,h
Kansas,12/17/2005,3701,h
Kansas,12/24/2005,3577,h
Kansas,12/31/2005,3717,h
Kansas,1/7/2006,2984,h
Kansas,1/14/2006,2454,h
Kansas,1/21/2006,2289,h
Kansas,1/28/2006,2216,h
Kansas,2/4/2006,2259,h
Kansas,2/11/2006,2144,h
Kansas,2/18/2006,2052,h
Kansas,2/25/2006,2029,h
Kansas,3/4/2006,1896,h
Kansas,3/11/2006,1818,h
Kansas,3/18/2006,4007,h
Kansas,3/25/2006,2063,h
Kansas,4/1/2006,2808,h
Kansas,4/8/2006,1880,h
Kansas,4/15/2006,2121,h
Kansas,4/22/2006,2376,h
Kansas,4/29/2006,2408,h
Kansas,5/6/2006,2124,h
Kansas,5/13/2006,2334,h
Kansas,5/20/2006,2193,h
Kansas,5/27/2006,2395,h
Kansas,6/3/2006,2368,h
Kansas,6/10/2006,1926,h
Kansas,6/17/2006,2001,h
Kansas,6/24/2006,2014,h
Kansas,7/1/2006,3857,h
Kansas,7/8/2006,2847,h
Kansas,7/15/2006,2193,h
Kansas,7/22/2006,1964,h
Kansas,7/29/2006,2678,h
Kansas,8/5/2006,2091,h
Kansas,8/12/2006,2193,h
Kansas,8/19/2006,1937,h
Kansas,8/26/2006,1969,h
Kansas,9/2/2006,2203,h
Kansas,9/9/2006,1795,h
Kansas,9/16/2006,1708,h
Kansas,9/23/2006,1979,h
Kansas,9/30/2006,2483,h
Kansas,10/7/2006,2120,h
Kansas,10/14/2006,2216,h
Kansas,10/21/2006,2474,h
Kansas,10/28/2006,2225,h
Kansas,11/4/2006,1785,h
Kansas,11/11/2006,2633,h
Kansas,11/18/2006,2894,h
Kansas,11/25/2006,4013,h
Kansas,12/2/2006,3459,h
Kansas,12/9/2006,2774,h
Kansas,12/16/2006,4626,h
Kansas,12/23/2006,3797,h
Kansas,12/30/2006,2770,h
Kansas,1/6/2007,3402,h
Kansas,1/13/2007,4490,h
Kansas,1/20/2007,3213,h
Kansas,1/27/2007,3131,h
Kansas,2/3/2007,2467,h
Kansas,2/10/2007,2660,h
Kansas,2/17/2007,2043,h
Kansas,2/24/2007,3870,h
Kansas,3/3/2007,2076,h
Kansas,3/10/2007,1784,h
Kansas,3/17/2007,2451,h
Kansas,3/24/2007,2405,h
Kansas,3/31/2007,2709,h
Kansas,4/7/2007,2337,h
Kansas,4/14/2007,1915,h
Kansas,4/21/2007,2064,h
Kansas,4/28/2007,3828,h
Kansas,5/5/2007,2493,h
Kansas,5/12/2007,2573,h
Kansas,5/19/2007,2379,h
Kansas,5/26/2007,2801,h
Kansas,6/2/2007,2203,h
Kansas,6/9/2007,2122,h
Kansas,6/16/2007,2038,h
Kansas,6/23/2007,2007,h
Kansas,6/30/2007,3732,h
Kansas,7/7/2007,2551,h
Kansas,7/14/2007,2715,h
Kansas,7/21/2007,2334,h
Kansas,7/28/2007,2146,h
Kansas,8/4/2007,2030,h
Kansas,8/11/2007,1947,h
Kansas,8/18/2007,1951,h
Kansas,8/25/2007,2157,h
Kansas,9/1/2007,2083,h
Kansas,9/8/2007,1755,h
Kansas,9/15/2007,2265,h
Kansas,9/22/2007,2017,h
Kansas,9/29/2007,1863,h
Kansas,10/6/2007,2472,h
Kansas,10/13/2007,2547,h
Kansas,10/20/2007,2157,h
Kansas,10/27/2007,1997,h
Kansas,11/3/2007,2386,h
Kansas,11/10/2007,1979,h
Kansas,11/17/2007,1757,h
Kansas,11/24/2007,2998,h
Kansas,12/1/2007,2902,h
Kansas,12/8/2007,4903,h
Kansas,12/15/2007,4375,h
Kansas,12/22/2007,5372,h
Kansas,12/29/2007,2916,h
Kansas,1/5/2008,3465,h
Kansas,1/12/2008,2885,h
Kansas,1/19/2008,2816,h
Kansas,1/26/2008,2797,h
Kansas,2/2/2008,3237,h
Kansas,2/9/2008,2289,h
Kansas,2/16/2008,2442,h
Kansas,2/23/2008,2304,h
Kansas,3/1/2008,2496,h
Kansas,3/8/2008,1967,h
Kansas,3/15/2008,2849,h
Kansas,3/22/2008,3928,h
Kansas,3/29/2008,2141,h
Kansas,4/5/2008,3270,h
Kansas,4/12/2008,2384,h
Kansas,4/19/2008,2179,h
Kansas,4/26/2008,1961,h
Kansas,5/3/2008,2173,h
Kansas,5/10/2008,2572,h
Kansas,5/17/2008,2261,h
Kansas,5/24/2008,2743,h
Kansas,5/31/2008,2492,h
Kansas,6/7/2008,2437,h
Kansas,6/14/2008,2069,h
Kansas,6/21/2008,2412,h
Kansas,6/28/2008,2953,h
Kansas,7/5/2008,2818,h
Kansas,7/12/2008,2151,h
Kansas,7/19/2008,2057,h
Kansas,7/26/2008,2323,h
Kansas,8/2/2008,2875,h
Kansas,8/9/2008,2693,h
Kansas,8/16/2008,2794,h
Kansas,8/23/2008,2681,h
Kansas,8/30/2008,3415,h
Kansas,9/6/2008,5826,h
Kansas,9/13/2008,2613,h
Kansas,9/20/2008,2877,h
Kansas,9/27/2008,2845,h
Kansas,10/4/2008,4638,h
Kansas,10/11/2008,4627,h
Kansas,10/18/2008,3560,h
Kansas,10/25/2008,3380,h
Kansas,11/1/2008,5003,h
Kansas,11/8/2008,3855,h
Kansas,11/15/2008,4015,h
Kansas,11/22/2008,4162,h
Kansas,11/29/2008,5236,h
Kansas,12/6/2008,4156,h
Kansas,12/13/2008,7579,h
Kansas,12/20/2008,18064,h
Kansas,12/27/2008,4751,h
Kansas,1/3/2009,7884,h
Kansas,1/10/2009,5716,h
Kansas,1/17/2009,4550,h
Kansas,1/24/2009,7782,h
Kansas,1/31/2009,8969,h
Kansas,2/7/2009,6085,h
Kansas,2/14/2009,4923,h
Kansas,2/21/2009,5457,h
Kansas,2/28/2009,5115,h
Kansas,3/7/2009,5056,h
Kansas,3/14/2009,7074,h
Kansas,3/21/2009,5348,h
Kansas,3/28/2009,5812,h
Kansas,4/4/2009,7656,h
Kansas,4/11/2009,6234,h
Kansas,4/18/2009,4893,h
Kansas,4/25/2009,6918,h
Kansas,5/2/2009,5503,h
Kansas,5/9/2009,4382,h
Kansas,5/16/2009,4796,h
Kansas,5/23/2009,5163,h
Kansas,5/30/2009,4926,h
Kansas,6/6/2009,5064,h
Kansas,6/13/2009,4469,h
Kansas,6/20/2009,8938,h
Kansas,6/27/2009,5394,h
Kansas,7/4/2009,9653,h
Kansas,7/11/2009,6471,h
Kansas,7/18/2009,5284,h
Kansas,7/25/2009,5319,h
Kansas,8/1/2009,5425,h
Kansas,8/8/2009,5499,h
Kansas,8/15/2009,5079,h
Kansas,8/22/2009,4075,h
Kansas,8/29/2009,4268,h
Kansas,9/5/2009,4945,h
Kansas,9/12/2009,3400,h
Kansas,9/19/2009,4017,h
Kansas,9/26/2009,3916,h
Kansas,10/3/2009,6460,h
Kansas,10/10/2009,5255,h
Kansas,10/17/2009,5663,h
Kansas,10/24/2009,4583,h
Kansas,10/31/2009,4781,h
Kansas,11/7/2009,3948,h
Kansas,11/14/2009,5278,h
Kansas,11/21/2009,9103,h
Kansas,11/28/2009,5300,h
Kansas,12/5/2009,5949,h
Kansas,12/12/2009,5725,h
Kansas,12/19/2009,9837,h
Kansas,12/26/2009,6136,h
Kansas,1/2/2010,11740,h
Kansas,1/9/2010,7244,h
Kansas,1/16/2010,5915,h
Kansas,1/23/2010,4315,h
Kansas,1/30/2010,4823,h
Kansas,2/6/2010,4579,h
Kansas,2/13/2010,4014,h
Kansas,2/20/2010,3971,h
Kansas,2/27/2010,3394,h
Kansas,3/6/2010,3468,h
Kansas,3/13/2010,3746,h
Kansas,3/20/2010,3284,h
Kansas,3/27/2010,2911,h
Kansas,4/3/2010,6512,h
Kansas,4/10/2010,3791,h
Kansas,4/17/2010,3302,h
Kansas,4/24/2010,2962,h
Kansas,5/1/2010,3061,h
Kansas,5/8/2010,3711,h
Kansas,5/15/2010,4044,h
Kansas,5/22/2010,3863,h
Kansas,5/29/2010,3982,h
Kansas,6/5/2010,3386,h
Kansas,6/12/2010,3251,h
Kansas,6/19/2010,2962,h
Kansas,6/26/2010,3679,h
Kansas,7/3/2010,5132,h
Kansas,7/10/2010,3702,h
Kansas,7/17/2010,3517,h
Kansas,7/24/2010,3045,h
Kansas,7/31/2010,3314,h
Kansas,8/7/2010,2995,h
Kansas,8/14/2010,2927,h
Kansas,8/21/2010,2394,h
Kansas,8/28/2010,3092,h
Kansas,9/4/2010,3323,h
Kansas,9/11/2010,2966,h
Kansas,9/18/2010,2655,h
Kansas,9/25/2010,3233,h
Kansas,10/2/2010,3877,h
Kansas,10/9/2010,3356,h
Kansas,10/16/2010,3249,h
Kansas,10/23/2010,3616,h
Kansas,10/30/2010,3454,h
Kansas,11/6/2010,3101,h
Kansas,11/13/2010,3409,h
Kansas,11/20/2010,4294,h
Kansas,11/27/2010,4777,h
Kansas,12/4/2010,4169,h
Kansas,12/11/2010,4716,h
Kansas,12/18/2010,5764,h
Kansas,12/25/2010,4923,h
Kansas,1/1/2011,10316,h
Kansas,1/8/2011,5775,h
Kansas,1/15/2011,4339,h
Kansas,1/22/2011,3792,h
Kansas,1/29/2011,3373,h
Kansas,2/5/2011,3377,h
Kansas,2/12/2011,2562,h
Kansas,2/19/2011,2605,h
Kansas,2/26/2011,2957,h
Kansas,3/5/2011,2589,h
Kansas,3/12/2011,2543,h
Kansas,3/19/2011,3129,h
Kansas,3/26/2011,2508,h
Kansas,4/2/2011,2993,h
Kansas,4/9/2011,2544,h
Kansas,4/16/2011,2509,h
Kansas,4/23/2011,2881,h
Kansas,4/30/2011,2823,h
Kansas,5/7/2011,2577,h
Kansas,5/14/2011,3065,h
Kansas,5/21/2011,3859,h
Kansas,5/28/2011,3452,h
Kansas,6/4/2011,2891,h
Kansas,6/11/2011,2730,h
Kansas,6/18/2011,2621,h
Kansas,6/25/2011,2708,h
Kansas,7/2/2011,3859,h
Kansas,7/9/2011,3250,h
Kansas,7/16/2011,3006,h
Kansas,7/23/2011,2995,h
Kansas,7/30/2011,2944,h
Kansas,8/6/2011,2696,h
Kansas,8/13/2011,2833,h
Kansas,8/20/2011,3270,h
Kansas,8/27/2011,5239,h
Kansas,9/3/2011,2506,h
Kansas,9/10/2011,3445,h
Kansas,9/17/2011,2530,h
Kansas,9/24/2011,2154,h
Kansas,10/1/2011,3166,h
Kansas,10/8/2011,2428,h
Kansas,10/15/2011,2528,h
Kansas,10/22/2011,2620,h
Kansas,10/29/2011,2898,h
Kansas,11/5/2011,2530,h
Kansas,11/12/2011,3225,h
Kansas,11/19/2011,2916,h
Kansas,11/26/2011,4005,h
Kansas,12/3/2011,3859,h
Kansas,12/10/2011,3493,h
Kansas,12/17/2011,5520,h
Kansas,12/24/2011,4179,h
Kansas,12/31/2011,4346,h
Kansas,1/7/2012,3897,h
Kansas,1/14/2012,3397,h
Kansas,1/21/2012,2926,h
Kansas,1/28/2012,3371,h
Kansas,2/4/2012,3260,h
Kansas,2/11/2012,3028,h
Kansas,2/18/2012,2570,h
Kansas,2/25/2012,2624,h
Kansas,3/3/2012,2613,h
Kansas,3/10/2012,2355,h
Kansas,3/17/2012,3910,h
Kansas,3/24/2012,3191,h
Kansas,3/31/2012,3221,h
Kansas,4/7/2012,3262,h
Kansas,4/14/2012,3070,h
Kansas,4/21/2012,2301,h
Kansas,4/28/2012,2785,h
Kansas,5/5/2012,2569,h
Kansas,5/12/2012,3107,h
Kansas,5/19/2012,3475,h
Kansas,5/26/2012,3047,h
Kansas,6/2/2012,3258,h
Kansas,6/9/2012,3002,h
Kansas,6/16/2012,2403,h
Kansas,6/23/2012,3075,h
Kansas,6/30/2012,4747,h
Kansas,7/7/2012,3354,h
Kansas,7/14/2012,2672,h
Kansas,7/21/2012,2643,h
Kansas,7/28/2012,2794,h
Kansas,8/4/2012,2611,h
Kansas,8/11/2012,2443,h
Kansas,8/18/2012,2424,h
Kansas,8/25/2012,2723,h
Kansas,9/1/2012,2772,h
Kansas,9/8/2012,2538,h
Kansas,9/15/2012,2757,h
Kansas,9/22/2012,2507,h
Kansas,9/29/2012,2688,h
Kansas,10/6/2012,2653,h
Kansas,10/13/2012,2591,h
Kansas,10/20/2012,2543,h
Kansas,10/27/2012,2726,h
Kansas,11/3/2012,2742,h
Kansas,11/10/2012,2505,h
Kansas,11/17/2012,3200,h
Kansas,11/24/2012,3959,h
Kansas,12/1/2012,3955,h
Kansas,12/8/2012,3700,h
Kansas,12/15/2012,3993,h
Kansas,12/22/2012,5380,h
Kansas,12/29/2012,4670,h
Kansas,1/5/2013,3760,h
Kansas,1/12/2013,3196,h
Kansas,1/19/2013,2933,h
Kansas,1/26/2013,3285,h
Kansas,2/2/2013,5629,h
Kansas,2/9/2013,2515,h
Kansas,2/16/2013,2496,h
Kansas,2/23/2013,3915,h
Kansas,3/2/2013,2817,h
Kansas,3/9/2013,2223,h
Kansas,3/16/2013,3834,h
Kansas,3/23/2013,3105,h
Kansas,3/30/2013,2603,h
Kansas,4/6/2013,2713,h
Kansas,4/13/2013,2558,h
Kansas,4/20/2013,2410,h
Kansas,4/27/2013,2498,h
Kansas,5/4/2013,2301,h
Kansas,5/11/2013,2579,h
Kansas,5/18/2013,3904,h
Kansas,5/25/2013,3346,h
Kansas,6/1/2013,2942,h
Kansas,6/8/2013,2511,h
Kansas,6/15/2013,2670,h
Kansas,6/22/2013,2876,h
Kansas,6/29/2013,2801,h
Kansas,7/6/2013,2643,h
Kansas,7/13/2013,3070,h
Kansas,7/20/2013,2588,h
Kansas,7/27/2013,2790,h
Kansas,8/3/2013,2808,h
Kansas,8/10/2013,3268,h
Kansas,8/17/2013,2353,h
Kansas,8/24/2013,2747,h
Kansas,8/31/2013,2441,h
Kansas,9/7/2013,2090,h
Kansas,9/14/2013,2126,h
Kansas,9/21/2013,2306,h
Kansas,9/28/2013,2434,h
Kansas,10/5/2013,2292,h
Kansas,10/12/2013,2041,h
Kansas,10/19/2013,2069,h
Kansas,10/26/2013,2988,h
Kansas,11/2/2013,2819,h
Kansas,11/9/2013,2384,h
Kansas,11/16/2013,2621,h
Kansas,11/23/2013,2681,h
Kansas,11/30/2013,3486,h
Kansas,12/7/2013,3806,h
Kansas,12/14/2013,3097,h
Kansas,12/21/2013,5472,h
Kansas,12/28/2013,4297,h
Kansas,1/4/2014,4832,h
Kansas,1/11/2014,3320,h
Kansas,1/18/2014,2572,h
Kansas,1/25/2014,3118,h
Kansas,2/1/2014,4153,h
Kansas,2/8/2014,2764,h
Kansas,2/15/2014,2099,h
Kansas,2/22/2014,2155,h
Kansas,3/1/2014,2579,h
Kansas,3/8/2014,1923,h
Kansas,3/15/2014,2249,h
Kansas,3/22/2014,2049,h
Kansas,3/29/2014,2291,h
Kansas,4/5/2014,2596,h
Kansas,4/12/2014,2194,h
Kansas,4/19/2014,2092,h
Kansas,4/26/2014,2580,h
Kansas,5/3/2014,2040,h
Kansas,5/10/2014,4532,h
Kansas,5/17/2014,2439,h
Kansas,5/24/2014,2695,h
Kansas,5/31/2014,2646,h
Kansas,6/7/2014,2284,h
Kansas,6/14/2014,1872,h
Kansas,6/21/2014,2005,h
Kansas,6/28/2014,2988,h
Kansas,7/5/2014,2810,h
Kansas,7/12/2014,3677,h
Kansas,7/19/2014,1938,h
Kansas,7/26/2014,2378,h
Kansas,8/2/2014,2073,h
Kansas,8/9/2014,1758,h
Kansas,8/16/2014,1773,h
Kansas,8/23/2014,2090,h
Kansas,8/30/2014,2760,h
Kansas,9/6/2014,2103,h
Kansas,9/13/2014,1805,h
Kansas,9/20/2014,1756,h
Kansas,9/27/2014,2325,h
Kansas,10/4/2014,2048,h
Kansas,10/11/2014,2002,h
Kansas,10/18/2014,1856,h
Kansas,10/25/2014,1962,h
Kansas,11/1/2014,2183,h
Kansas,11/8/2014,2750,h
Kansas,11/15/2014,3205,h
Kansas,11/22/2014,2115,h
Kansas,11/29/2014,3660,h
Kansas,12/6/2014,2563,h
Kansas,12/13/2014,3829,h
Kansas,12/20/2014,3756,h
Kansas,12/27/2014,4164,h
Kansas,1/3/2015,5983,h
Kansas,1/10/2015,2867,h
Kansas,1/17/2015,2321,h
Kansas,1/24/2015,2539,h
Kansas,1/31/2015,3422,h
Kansas,2/7/2015,2066,h
Kansas,2/14/2015,3009,h
Kansas,2/21/2015,2613,h
Kansas,2/28/2015,2223,h
Kansas,3/7/2015,2100,h
Kansas,3/14/2015,1947,h
Kansas,3/21/2015,2264,h
Kansas,3/28/2015,1953,h
Kansas,4/4/2015,3933,h
Kansas,4/11/2015,1903,h
Kansas,4/18/2015,1870,h
Kansas,4/25/2015,1951,h
Kansas,5/2/2015,2263,h
Kansas,5/9/2015,1973,h
Kansas,5/16/2015,4689,h
Kansas,5/23/2015,2614,h
Kansas,5/30/2015,2443,h
Kansas,6/6/2015,1961,h
Kansas,6/13/2015,1936,h
Kansas,6/20/2015,1948,h
Kansas,6/27/2015,2284,h
Kansas,7/4/2015,2822,h
Kansas,7/11/2015,1894,h
Kansas,7/18/2015,2375,h
Kansas,7/25/2015,2229,h
Kansas,8/1/2015,1993,h
Kansas,8/8/2015,3237,h
Kansas,8/15/2015,1764,h
Kansas,8/22/2015,1854,h
Kansas,8/29/2015,1609,h
Kansas,9/5/2015,1322,h
Kansas,9/12/2015,4061,h
Kansas,9/19/2015,1473,h
Kansas,9/26/2015,1691,h
Kansas,10/3/2015,1830,h
Kansas,10/10/2015,1883,h
Kansas,10/17/2015,1821,h
Kansas,10/24/2015,1793,h
Kansas,10/31/2015,3845,h
Kansas,11/7/2015,1811,h
Kansas,11/14/2015,2693,h
Kansas,11/21/2015,3331,h
Kansas,11/28/2015,3241,h
Kansas,12/5/2015,2376,h
Kansas,12/12/2015,3452,h
Kansas,12/19/2015,3372,h
Kansas,12/26/2015,4666,h
Kansas,1/2/2016,4278,h
Kansas,1/9/2016,2917,h
Kansas,1/16/2016,2982,h
Kansas,1/23/2016,2509,h
Kansas,1/30/2016,2411,h
Kansas,2/6/2016,1980,h
Kansas,2/13/2016,1869,h
Kansas,2/20/2016,1916,h
Kansas,2/27/2016,2079,h
Kansas,3/5/2016,2045,h
Kansas,3/12/2016,2226,h
Kansas,3/19/2016,1990,h
Kansas,3/26/2016,1947,h
Kansas,4/2/2016,2084,h
Kansas,4/9/2016,2010,h
Kansas,4/16/2016,2607,h
